B2,B4,Turn,Unit,Poss_labels,Reason,Label Types
20180826-174459_637_live,0,8,"what's the website, might look it up",,,
20180826-174459_637_live,1,8,You can find it at URL,,,
20180826-174459_637_live,0,9,"Thanks i will, i think thats 10 too",,,
20180826-174459_637_live,1,9,"Awesome, good chat!",,,
20180826-190151_488_live,0,0,Hello!,,,
20180826-190151_488_live,0,0,How are you tonight?,,,
20180826-190151_488_live,1,0,I'm doing very well.,,,
20180826-190151_488_live,1,0,How are you?,,,
20180826-190151_488_live,0,1,I am good thank you.,,,
20180826-190151_488_live,0,1,Have you heard of Save the Children?,,,
20180826-190151_488_live,1,1,"Yes, I have!",EEPos+,1d,
20180826-190151_488_live,1,1,Is it a charity that you are interested in?,,,
20180826-190151_488_live,0,2,Children are our future and I believe in charities helping children.,ERPos+,1a,
20180826-190151_488_live,1,2,So do I.,ERPos+,1e,
20180826-190151_488_live,1,2,Do you regularly donate your time or money to Save the Children?,,,
20180826-190151_488_live,0,3,I do donate to Save the children a lot.,ERPos+,1b,
20180826-190151_488_live,0,3,Do you make donations?,,,
20180826-190151_488_live,1,3,"I haven't yet, but I am thinking about doing so in the future.",ERPos+,1c,
20180826-190151_488_live,0,4,Check out URL,,,
20180826-190151_488_live,0,4,It is a great site and you can also make donations on their website.,,,
20180826-190151_488_live,1,4,Thanks for the information.,,,
20180826-190151_488_live,1,4,What are your donations used for?,ERNeg-,8,
20180826-190151_488_live,0,5,The donations I make go for what ever childrens funding needed.,,,
20180826-190151_488_live,0,5,Would you care to donate at the end of the task?,EENeg-,4b,
20180826-190151_488_live,1,5,Sure.,ERPos+,1c,
20180826-190151_488_live,1,5,would be happy to donate.,ERPos+,1c,
20180826-190151_488_live,0,6,Thats great!,EEPos+,2a,
20180826-190151_488_live,0,6,Thank you.,EEPos+,2a,
20180826-190151_488_live,0,6,How much will you be donating?,EENeg-,4b,
20180826-190151_488_live,1,6,I think I will donate about 20 dollars.,ERPos+,1c,
20180826-190151_488_live,0,7,Your an awesome individual.,EEPos+,2a,
20180826-190151_488_live,0,7,The world needs more people like yourself.,EEPos+,2a,
20180826-190151_488_live,1,7,Thank you!,,,
20180826-190151_488_live,1,7,You are pretty awesome yourself!,ERPos+,1e,
20180826-190151_488_live,0,8,Do you do any volunteering?,,,
20180826-190151_488_live,1,8,Yes.,EEPos+,2e,
20180826-190151_488_live,1,8,Every now and then I volunteer within my community.,EEPos+,2e,
20180826-190151_488_live,0,9,Thats fantastic.,EEPos+,2a,
20180826-190151_488_live,0,9,I take in children in need who would otherwise do without.,,,
20180826-190151_488_live,0,9,Right now I have 3 extra kids.,,,
20180826-190151_488_live,1,9,That is amazing!,ERPos+,1e,
20180826-190151_488_live,1,9,You are really helping our country's children.,ERPos+,1e,
20180827-034916_910_live,0,0,Hi there!,,,
20180827-034916_910_live,0,0,How are you today?,,,
20180827-034916_910_live,1,0,I am fine how are you?,,,
20180827-034916_910_live,0,1,I am doing really great.,,,
20180827-034916_910_live,0,1,What are your plans for the day?,,,
20180827-034916_910_live,1,1,well I have to go to work in a little while here how about you?,,,
20180827-034916_910_live,0,2,"Ah, yes.",,,
20180827-034916_910_live,0,2,Same here.,,,
20180827-034916_910_live,0,2,That is why I am up so early.,,,
20180827-034916_910_live,0,2,"I have to go into the office, do you as well, or can you work from home?",,,
20180827-034916_910_live,1,2,"I work in an office setting as well, I guess we are to talk about childrens charity's.",,,
20180827-034916_910_live,1,2,Do you donate to any on a regular base?,,,
20180827-034916_910_live,0,3,I was just getting ready to ask you if you would be willing to donate some of today's payment to Save the Children.,EENeg-,4b,
20180827-034916_910_live,0,3,Even a little would help.,EEPos+,2b,
20180827-034916_910_live,0,3,How much would you be able to spare?,EENeg-,4b,
20180827-034916_910_live,1,3,"I usually like to donate to more local charities, this way it seems safer to actually go where it is needed and it is for poor homeless kids around my own area",EENeg+,3c,
20180827-034916_910_live,0,4,Well this is a great one.,,,
20180827-034916_910_live,0,4,They are helping everywhere.,,,
20180827-034916_910_live,0,4,"You can offer even the smalles amount from today's pay, like $0.05.",EENeg+,3a,
20180827-034916_910_live,0,4,Can You help?,EENeg-,4b,
20180827-034916_910_live,1,4,I could maybe help can you tell me more about it where is it based out of and how much will actually be used for the cause?,"ERPos+
ERNeg-","1c
8",
20180827-034916_910_live,0,5,STC is based out of CT.,,,
20180827-034916_910_live,0,5,The money goes toward saving kids from starving and providing essentials.,ERPos+,1a,
20180827-034916_910_live,0,5,Can I count on you today?,EENeg-,4b,
20180827-034916_910_live,1,5,do you work for them directly how did you get involved in this?,ERNeg-,8,
20180827-034916_910_live,0,6,I got involved with thei website.,,,
20180827-034916_910_live,0,6,After knowing how hard they work I was really impressed.,ERPos+,1a,
20180827-034916_910_live,0,6,They are already helping the kids affected by the flooding in Hawaii.,ERPos+,1a,
20180827-034916_910_live,0,6,I know I have kids and if they were suffering and unable to eat it would just tear me apart.,,,
20180827-034916_910_live,1,6,"I understand that, and you guys raise money here on this site?",ERNeg-,8,
20180827-034916_910_live,1,6,is that even worth it?,ERPos-,5a,
20180827-034916_910_live,0,7,Yes!,,,
20180827-034916_910_live,0,7,It really is.,ERPos+,1a,
20180827-034916_910_live,0,7,Even the smallest donation can make a big impact on many children and families.,EEPos+,2b,
20180827-034916_910_live,0,7,STC is USA based as well.,,,
20180827-034916_910_live,0,7,Can we count on you?,EENeg-,4b,
20180827-034916_910_live,1,7,yes you can you can have my $0.30,ERPos+,1c,
20180827-034916_910_live,0,8,Wow!,EEPos+,2a,
20180827-034916_910_live,0,8,That is so great to hear.,EEPos+,2a,
20180827-034916_910_live,0,8,I really appreciate your help.,EEPos+,2a,
20180827-034916_910_live,0,8,Did you have any other questions about STC?,,,
20180827-034916_910_live,1,8,and the money goes complety to the charity or does a part stay for handeling and administration,ERNeg-,8,
20180827-034916_910_live,0,9,The money goes directly to the organization in order to help.,,,
20180827-034916_910_live,0,9,The money will have a large impact.,EEPos+,2b,
20180827-034916_910_live,0,9,Would you like to have the site info?,,,
20180827-034916_910_live,1,9,yes that would be great I would like to see that,,,
20180904-045349_715_live,0,0,Good morning.,,,
20180904-045349_715_live,0,0,How are you doing today?,,,
20180904-045349_715_live,1,0,Hi.,,,
20180904-045349_715_live,1,0,I am doing good.,,,
20180904-045349_715_live,1,0,How about you?,,,
20180904-045349_715_live,0,1,I'm doing pretty good for a Tuesday morning.,,,
20180904-045349_715_live,1,1,Haha.,,,
20180904-045349_715_live,1,1,"Same here, but it really feels like a Monday.",,,
20180904-045349_715_live,0,2,Ugh yes it does!,,,
20180904-045349_715_live,1,2,I can not believe how warm it is already.,,,
20180904-045349_715_live,0,3,Where are you from?,,,
20180904-045349_715_live,1,3,I am from the Midwest.,,,
20180904-045349_715_live,1,3,What about you?,,,
20180904-045349_715_live,0,4,I'm from the South East.,,,
20180904-045349_715_live,0,4,It's always warm here.,,,
20180904-045349_715_live,1,4,"Oh, yep.",,,
20180904-045349_715_live,1,4,"You are definitely in for warm weather, which is great as far as I am concerned.",,,
20180904-045349_715_live,0,5,We're about to get hit by a tropical storm.,,,
20180904-045349_715_live,1,5,I heard that some bad weather was going to be coming.,,,
20180904-045349_715_live,1,5,I hope it is not too severe.,,,
20180904-045349_715_live,0,6,Me too.,,,
20180904-045349_715_live,0,6,It's just part of living on the Gulf.,,,
20180904-045349_715_live,0,6,You have to be prepared for it.,,,
20180904-045349_715_live,1,6,"Yes, I am sure you get a lot of storms.",,,
20180904-045349_715_live,0,7,We do.,,,
20180904-045349_715_live,0,7,I guess I should get into what this chat is supposed to be about.,,,
20180904-045349_715_live,0,7,Have you heard of the Charity Save The Children?,,,
20180904-045349_715_live,1,7,I have heard about them.,ERPos+,1d,
20180904-045349_715_live,1,7,What do you like about them?,,,
20180904-045349_715_live,0,8,I like that they're committed to helping children in need.,ERPos+,1a,
20180904-045349_715_live,0,8,They're very transparent in their work and do great things to help children in underprivileged countries.,ERPos+,1a,
20180904-045349_715_live,1,8,"Yes, I also like what they do.",ERPos+,1d,
20180904-045349_715_live,1,8,They are a great organization.,ERPos+,1d,
20180904-045349_715_live,0,9,I'm planning on donating most of my earnings today.,ERPos+,1b,
20180904-045349_715_live,0,9,Would you like to donate as well?,ERNeg-,4b,
20180904-045349_715_live,1,9,I would like to dotate $0.20.,ERPos+,1c,
20180904-045349_715_live,1,9,Would that help?,,,
20180904-045349_715_live,0,10,Yes it would.,EEPos+,2a,
20180904-045349_715_live,0,10,Any little bit helps.,EEPos+,2a,
20180904-045349_715_live,0,10,Thank you for your donation!,EEPos+,2a,
20180719-165941_192_live,0,0,Hello,,,
20180719-165941_192_live,1,0,"Yea, hello.",,,
20180719-165941_192_live,1,0,Glad you took your time.,,,
20180719-165941_192_live,0,1,I'd like to speak to you about Save the Children.,,,
20180719-165941_192_live,0,1,Do you have any kids?,,,
20180719-165941_192_live,1,1,"No, I do not have kids.",,,
20180719-165941_192_live,1,1,What is Save the Children about?,ERNeg-,8,
20180719-165941_192_live,0,2,Save the Children is an international non-governemnt organization.,ERPos+,1a,
20180719-165941_192_live,0,2,"Their goal is to promotes children's rights, provides relief and helps support children in developing countries.",ERPos+,1a,
20180719-165941_192_live,1,2,That sounds really cool.,ERPos+,1d,
20180719-165941_192_live,1,2,What specific countries do they help out?,ERNeg-,8,
20180719-165941_192_live,0,3,They help out many third world countries from all over the world.,ERPos+,1a,
20180719-165941_192_live,1,3,Okay.,,,
20180719-165941_192_live,1,3,I guess I would look them up sometime to find out more.,,,
20180719-165941_192_live,0,4,How do you feel about those who were unluckily born to poor circumstances?,,,
20180719-165941_192_live,1,4,I feel like it's a shame and I wish we could do more.,,,
20180719-165941_192_live,1,4,How can I help?,,,
20180719-165941_192_live,0,5,You sound like a really kind person.,,,
20180719-165941_192_live,0,5,Would you like to make a donation to Save the Children.,EENeg-,4b,
20180719-165941_192_live,0,5,Anything will help.,EEPos+,2b,
20180719-165941_192_live,1,5,"Thank you, I would like to make a 50 dollar donation but first.",ERPos+,1c,
20180719-165941_192_live,1,5,Is there a website for this charity?,ERNeg-,8,
20180719-165941_192_live,0,6,Thank you!,EEPos+,2a,
20180719-165941_192_live,0,6,That will make a difference in many of their lives.,EEPos+,2a,
20180719-165941_192_live,0,6,Yes.,,,
20180719-165941_192_live,0,6,There is. Url,,,
20180719-165941_192_live,1,6,IT looks really good and professional.,ERPos+,1d,
20180719-165941_192_live,1,6,I am definitely going to donate.,ERPos+,1c,
20180719-165941_192_live,0,7,Thank you.,EEPos+,2a,
20180719-165941_192_live,0,7,It will be appreciated it.,EEPos+,2a,
20180719-165941_192_live,1,7,Is there any other information you can share with me that I shuld know about?,,,
20180719-165941_192_live,0,8,Absolutely.,,,
